GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
4772	4.32e-03	1.21e-03	0.1352	-3.237506	-0.4377516	52.01	NFATC1	nuclear factor of activated T cells 1
79641	4.32e-03	1.21e-03	0.163	-3.237455	-0.5275602	110.85	ROGDI	rogdi atypical leucine zipper
165055	4.33e-03	1.21e-03	0.077	3.237283	0.2492458	149.16	CCDC138	coiled-coil domain containing 138
26035	4.33e-03	1.21e-03	0.0751	3.23669	0.2430248	1061.31	GLCE	glucuronic acid epimerase
1175	4.33e-03	1.21e-03	0.126	-3.236621	-0.407856	246.86	AP2S1	adaptor related protein complex 2 subunit sigma 1
196743	4.33e-03	1.21e-03	0.1343	-3.236525	-0.4346874	118.03	PAOX	polyamine oxidase
84976	4.34e-03	1.21e-03	0.0769	3.236171	0.2490117	285.98	DISP1	dispatched RND transporter family member 1
166378	4.34e-03	1.21e-03	0.052	3.236058	0.1683347	996.08	SPATA5	spermatogenesis associated 5
22899	4.34e-03	1.21e-03	0.1312	-3.236049	-0.4244998	98.56	ARHGEF15	Rho guanine nucleotide exchange factor 15
162989	4.34e-03	1.21e-03	0.1124	-3.236199	-0.3636586	125.25	DEDD2	death effector domain containing 2
65996	4.34e-03	1.21e-03	0.0952	-3.236123	-0.307922	112.29	CENPBD2P	CENPB DNA-binding domains containing 2, pseudogene
23042	4.34e-03	1.21e-03	0.0455	3.235909	0.1473053	4732.41	PDXDC1	pyridoxal dependent decarboxylase domain containing 1
105371479	4.34e-03	1.21e-03	0.1953	-3.235637	-0.6319013	12.41	ABR-AS1	ABR antisense RNA 1
283487	4.36e-03	1.22e-03	0.1579	-3.234815	-0.5106575	21.13	PRECSIT	p53 regulated carcinoma associated Stat3 activating long intergenic non-protein coding transcript
11342	4.36e-03	1.22e-03	0.0662	3.234662	0.2141544	1398.54	RNF13	ring finger protein 13
3563	4.36e-03	1.22e-03	0.1321	-3.234256	-0.4271576	49.82	IL3RA	interleukin 3 receptor subunit alpha
101927514	4.37e-03	1.22e-03	0.152	3.234024	0.4915103	433.92	LOC101927514	uncharacterized LOC101927514
23229	4.37e-03	1.22e-03	0.0486	3.23375	0.1573204	495.22	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9
6376	4.37e-03	1.22e-03	0.1338	-3.233489	-0.4327873	229.98	CX3CL1	C-X3-C motif chemokine ligand 1
127	4.37e-03	1.22e-03	0.1234	3.233309	0.3989332	57506.29	ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide
105377700	4.39e-03	1.23e-03	0.0984	3.232372	0.3180151	68.92	LOC105377700	uncharacterized LOC105377700
441009	4.39e-03	1.23e-03	0.1637	3.23219	0.5289957	20.52	CPEB2-DT	CPEB2 divergent transcript
1938	4.39e-03	1.23e-03	0.1342	-3.232118	-0.4336249	8863.4	EEF2	eukaryotic translation elongation factor 2
8241	4.39e-03	1.23e-03	0.127	-3.232112	-0.4104108	309.75	RBM10	RNA binding motif protein 10
10008	4.39e-03	1.23e-03	0.1088	-3.232026	-0.3517036	134.99	KCNE3	potassium voltage-gated channel subfamily E regulatory subunit 3
6382	4.40e-03	1.23e-03	0.1371	-3.231355	-0.4430343	4758.41	SDC1	syndecan 1
80856	4.40e-03	1.23e-03	0.0637	3.231324	0.205735	1262.46	LNPK	lunapark, ER junction formation factor
165631	4.40e-03	1.23e-03	0.1502	3.231446	0.4852851	680.53	PARP15	poly(ADP-ribose) polymerase family member 15
10274	4.40e-03	1.23e-03	0.0465	3.231343	0.1503102	1466.97	STAG1	stromal antigen 1
10283	4.40e-03	1.23e-03	0.0563	3.231274	0.1819747	351.92	CWC27	CWC27 spliceosome associated cyclophilin
256764	4.40e-03	1.23e-03	0.0994	3.231171	0.3211581	3438.28	WDR72	WD repeat domain 72
57231	4.40e-03	1.23e-03	0.0636	3.230989	0.2054871	1794.97	SNX14	sorting nexin 14
257169	4.40e-03	1.23e-03	0.109	3.230831	0.3522403	81.27	C9orf43	chromosome 9 open reading frame 43
199990	4.40e-03	1.23e-03	0.1267	-3.230685	-0.4093098	123.77	FAAP20	FA core complex associated protein 20
112268419	4.41e-03	1.24e-03	0.0751	3.230559	0.2424767	100.93	LOC112268419	uncharacterized LOC112268419
100873941	4.41e-03	1.24e-03	0.0733	3.23047	0.2366937	68.84	OPA1-AS1	OPA1 antisense RNA 1
23481	4.42e-03	1.24e-03	0.1013	-3.229532	-0.3271699	308.95	PES1	pescadillo ribosomal biogenesis factor 1
105369689	4.42e-03	1.24e-03	0.1147	3.229471	0.3704955	244.55	LOC105369689	uncharacterized LOC105369689
102724748	4.42e-03	1.24e-03	0.0715	3.229365	0.2308409	463.75	LOC102724748	
30811	4.42e-03	1.24e-03	0.1414	-3.229276	-0.4567332	49.55	HUNK	hormonally up-regulated Neu-associated kinase
51337	4.42e-03	1.24e-03	0.2227	-3.229082	-0.7190817	174.42	THEM6	thioesterase superfamily member 6
64762	4.43e-03	1.24e-03	0.0924	3.228831	0.2983208	606.16	GAREM1	GRB2 associated regulator of MAPK1 subtype 1
100526694	4.43e-03	1.24e-03	0.0932	-3.228719	-0.3009554	29.07	MSANTD3-TMEFF1	MSANTD3-TMEFF1 readthrough
2117	4.43e-03	1.24e-03	0.054	-3.228371	-0.1743902	412.93	ETV3	ETS variant transcription factor 3
22914	4.44e-03	1.25e-03	0.1367	-3.227923	-0.4410977	70.66	KLRK1	killer cell lectin like receptor K1
5725	4.44e-03	1.25e-03	0.1121	-3.227804	-0.3618419	568.08	PTBP1	polypyrimidine tract binding protein 1
84295	4.45e-03	1.25e-03	0.0545	3.227478	0.1758776	428.19	PHF6	PHD finger protein 6
100861513	4.45e-03	1.25e-03	0.0716	3.227418	0.2311727	57.21	ZMYM4-AS1	ZMYM4 antisense RNA 1
26054	4.46e-03	1.25e-03	0.0562	3.226498	0.1812841	2181.62	SENP6	SUMO specific peptidase 6
107985373	4.46e-03	1.25e-03	0.1611	3.22628	0.5196696	43.95	LOC107985373	
10559	4.47e-03	1.26e-03	0.0571	3.225969	0.1842793	565.6	SLC35A1	solute carrier family 35 member A1
390	4.47e-03	1.26e-03	0.1758	-3.225897	-0.567192	1197.08	RND3	Rho family GTPase 3
85457	4.47e-03	1.26e-03	0.0557	3.225769	0.1796752	641.56	CIPC	CLOCK interacting pacemaker
100306975	4.47e-03	1.26e-03	0.1164	3.225583	0.3754147	30.69	NDUFAF4P1	NADH:ubiquinone oxidoreductase complex assembly factor 4 pseudogene 1
54906	4.47e-03	1.26e-03	0.0528	3.225442	0.1702362	3136.68	TASOR2	transcription activation suppressor family member 2
100874063	4.47e-03	1.26e-03	0.1449	3.225439	0.4674906	30.69	CLYBL-AS2	CLYBL antisense RNA 2
7700	4.47e-03	1.26e-03	0.0633	3.225216	0.2042089	1232.76	ZNF141	zinc finger protein 141
105378308	4.47e-03	1.26e-03	0.4797	-3.225109	-1.5470056	21.7	LOC105378308	uncharacterized LOC105378308
80169	4.48e-03	1.26e-03	0.0632	-3.22455	-0.2038772	525.98	CTC1	CST telomere replication complex component 1
9169	4.49e-03	1.26e-03	0.0507	3.223838	0.16341	4405.89	SCAF11	SR-related CTD associated factor 11
90	4.50e-03	1.27e-03	0.0564	3.223261	0.1819471	895.46	ACVR1	activin A receptor type 1
3037	4.50e-03	1.27e-03	0.2699	-3.22321	-0.8698525	28.41	HAS2	hyaluronan synthase 2
26190	4.51e-03	1.27e-03	0.0517	3.222952	0.1665528	2604.54	FBXW2	F-box and WD repeat domain containing 2
11346	4.51e-03	1.27e-03	0.0955	-3.222653	-0.3078127	1377.22	SYNPO	synaptopodin
105377327	4.51e-03	1.27e-03	0.1561	3.222458	0.50293	15.02	LOC105377327	uncharacterized LOC105377327
2013	4.52e-03	1.27e-03	0.0688	3.221981	0.2217642	1340.19	EMP2	epithelial membrane protein 2
9088	4.52e-03	1.27e-03	0.2384	-3.221694	-0.7682043	6.94	PKMYT1	protein kinase, membrane associated tyrosine/threonine 1
105375427	4.52e-03	1.28e-03	0.1918	-3.221469	-0.6178208	11.67	LOC105375427	
105370460	4.52e-03	1.28e-03	0.1275	3.221532	0.4106647	67.77	LOC105370460	uncharacterized LOC105370460
5184	4.52e-03	1.28e-03	0.1343	-3.22149	-0.4325779	970.11	PEPD	peptidase D
5970	4.54e-03	1.28e-03	0.1037	-3.220237	-0.3340717	393.04	RELA	RELA proto-oncogene, NF-kB subunit
503542	4.55e-03	1.28e-03	0.1552	-3.219858	-0.4998203	55.82	SPRN	shadow of prion protein
28912	4.55e-03	1.28e-03	0.2381	-3.219362	-0.7665834	201.92	IGKV3-20	immunoglobulin kappa variable 3-20
55660	4.56e-03	1.29e-03	0.0533	3.219295	0.1715743	2100.58	PRPF40A	pre-mRNA processing factor 40 homolog A
102723566	4.56e-03	1.29e-03	0.1366	-3.219163	-0.4397639	214.33	LOC102723566	uncharacterized LOC102723566
171017	4.56e-03	1.29e-03	0.0445	-3.219162	-0.1431332	435.98	ZNF384	zinc finger protein 384
51046	4.56e-03	1.29e-03	0.189	3.219225	0.6082801	425.12	ST8SIA3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3
112935892	4.56e-03	1.29e-03	0.1318	3.219085	0.4244198	219.1	LINC02605	long intergenic non-protein coding RNA 2605
84232	4.56e-03	1.29e-03	0.1308	-3.219001	-0.4209794	282.74	MAF1	MAF1 homolog, negative regulator of RNA polymerase III
100289635	4.56e-03	1.29e-03	0.08	3.218988	0.257502	639.16	ZNF605	zinc finger protein 605
151056	4.56e-03	1.29e-03	0.1385	-3.218463	-0.4456378	41.59	PLB1	phospholipase B1
136647	4.58e-03	1.29e-03	0.0984	3.217602	0.3166676	1140.65	MPLKIP	M-phase specific PLK1 interacting protein
26224	4.58e-03	1.29e-03	0.0658	3.217643	0.2115677	1127.69	FBXL3	F-box and leucine rich repeat protein 3
8673	4.58e-03	1.29e-03	0.0771	-3.217496	-0.2479324	535.65	VAMP8	vesicle associated membrane protein 8
10384	4.58e-03	1.29e-03	0.06	-3.217246	-0.1929606	591.22	BTN3A3	butyrophilin subfamily 3 member A3
132299	4.59e-03	1.30e-03	0.0746	3.216822	0.2400236	588.7	OCIAD2	OCIA domain containing 2
79132	4.59e-03	1.30e-03	0.1342	-3.216771	-0.4317726	234.18	DHX58	DExH-box helicase 58
151613	4.59e-03	1.30e-03	0.0717	3.216664	0.2306907	1309.34	TTC14	tetratricopeptide repeat domain 14
10438	4.59e-03	1.30e-03	0.0754	3.2166	0.2425796	277.18	C1D	C1D nuclear receptor corepressor
105376615	4.60e-03	1.30e-03	0.0859	3.216074	0.2761622	36.09	LOC105376615	uncharacterized LOC105376615
100506394	4.61e-03	1.30e-03	0.1722	-3.21528	-0.5535784	9.09	GAS6-DT	GAS6 divergent transcript
6694	4.61e-03	1.30e-03	0.1022	3.215219	0.3284388	3018.95	SPP2	secreted phosphoprotein 2
221656	4.61e-03	1.30e-03	0.0486	3.215094	0.1561877	410.14	KDM1B	lysine demethylase 1B
84186	4.61e-03	1.30e-03	0.058	3.215046	0.1866089	819.52	ZCCHC7	zinc finger CCHC-type containing 7
101927275	4.62e-03	1.31e-03	0.1065	3.21419	0.3424702	58.66	NDUFV2-AS1	NDUFV2 antisense RNA 1
10893	4.63e-03	1.31e-03	0.113	-3.213925	-0.3633208	99.52	MMP24	matrix metallopeptidase 24
92305	4.63e-03	1.31e-03	0.1612	-3.213836	-0.5182236	286.36	TMEM129	transmembrane protein 129, E3 ubiquitin ligase
57213	4.64e-03	1.31e-03	0.0555	3.212711	0.1784536	244.97	SPRYD7	SPRY domain containing 7
100874221	4.65e-03	1.32e-03	0.4264	-3.212254	-1.3696462	21.69	ZNF385D-AS2	ZNF385D antisense RNA 2
5518	4.65e-03	1.32e-03	0.1052	-3.212145	-0.3379056	832.73	PPP2R1A	protein phosphatase 2 scaffold subunit Aalpha
55666	4.65e-03	1.32e-03	0.0702	-3.211921	-0.225351	1285.32	NPLOC4	NPL4 homolog, ubiquitin recognition factor
7770	4.65e-03	1.32e-03	0.0487	3.211856	0.1563333	390.48	ZNF227	zinc finger protein 227
1744	4.66e-03	1.32e-03	0.1185	3.2116	0.3807158	527.91	DLSTP1	dihydrolipoamide S-succinyltransferase pseudogene 1
219333	4.67e-03	1.32e-03	0.0734	3.210691	0.2356802	1122.24	USP12	ubiquitin specific peptidase 12
54497	4.67e-03	1.32e-03	0.0501	3.210625	0.1608664	1380.2	HEATR5B	HEAT repeat containing 5B
388550	4.67e-03	1.32e-03	0.1729	-3.210555	-0.5552555	42.5	CEACAM22P	CEA cell adhesion molecule 22, pseudogene
3054	4.67e-03	1.32e-03	0.1169	-3.210596	-0.3753076	599.86	HCFC1	host cell factor C1
693122	4.68e-03	1.33e-03	0.1039	3.210202	0.3335523	64.68	MIR421	microRNA 421
57567	4.68e-03	1.33e-03	0.1102	-3.209979	-0.3537591	73.59	ZNF319	zinc finger protein 319
23077	4.70e-03	1.33e-03	0.0504	3.208719	0.1617805	4237.85	MYCBP2	MYC binding protein 2
929	4.70e-03	1.33e-03	0.1881	-3.208637	-0.6035227	1115.36	CD14	CD14 molecule
196528	4.70e-03	1.33e-03	0.0569	3.208607	0.1826537	1243.93	ARID2	AT-rich interaction domain 2
9989	4.72e-03	1.34e-03	0.0676	-3.207497	-0.2167749	680.92	PPP4R1	protein phosphatase 4 regulatory subunit 1
254428	4.72e-03	1.34e-03	0.1071	-3.207435	-0.3434406	191.53	SLC41A1	solute carrier family 41 member 1
56672	4.72e-03	1.34e-03	0.0612	-3.207287	-0.1962763	109.58	AKIP1	A-kinase interacting protein 1
10393	4.72e-03	1.34e-03	0.0578	3.207227	0.1852405	227.92	ANAPC10	anaphase promoting complex subunit 10
11224	4.72e-03	1.34e-03	0.1662	-3.207108	-0.5329306	981.47	RPL35	ribosomal protein L35
105378369	4.72e-03	1.34e-03	0.1858	3.207123	0.595945	53.62	LOC105378369	
26046	4.72e-03	1.34e-03	0.0577	3.207053	0.1851939	1667.35	LTN1	listerin E3 ubiquitin protein ligase 1
105369305	4.73e-03	1.35e-03	0.1079	3.206175	0.345927	58.71	LOC105369305	uncharacterized LOC105369305
79089	4.74e-03	1.35e-03	0.0906	-3.205982	-0.2905923	270.67	TMUB2	transmembrane and ubiquitin like domain containing 2
9972	4.74e-03	1.35e-03	0.0626	3.205632	0.2005198	1628.7	NUP153	nucleoporin 153
1207	4.74e-03	1.35e-03	0.0563	3.20542	0.180389	1242.16	CLNS1A	chloride nucleotide-sensitive channel 1A
8550	4.75e-03	1.35e-03	0.045	3.205253	0.1441117	849.22	MAPKAPK5	MAPK activated protein kinase 5
285962	4.75e-03	1.35e-03	0.1037	3.205084	0.3324813	41.99	WEE2-AS1	WEE2 antisense RNA 1
23262	4.75e-03	1.35e-03	0.057	3.20474	0.1827084	1949.16	PPIP5K2	diphosphoinositol pentakisphosphate kinase 2
57529	4.75e-03	1.35e-03	0.193	3.204746	0.6184378	45.23	RTL9	retrotransposon Gag like 9
8530	4.76e-03	1.35e-03	0.1249	-3.204315	-0.4000986	51.25	CST7	cystatin F
83699	4.76e-03	1.35e-03	0.0904	3.204122	0.2895168	3241.75	SH3BGRL2	SH3 domain binding glutamate rich protein like 2
28966	4.76e-03	1.36e-03	0.0536	3.204006	0.1717507	320.74	SNX24	sorting nexin 24
85460	4.76e-03	1.36e-03	0.0711	3.203896	0.2276748	417.52	ZNF518B	zinc finger protein 518B
26015	4.76e-03	1.36e-03	0.0964	-3.2039	-0.3088292	233.22	RPAP1	RNA polymerase II associated protein 1
221322	4.76e-03	1.36e-03	0.0843	3.203846	0.2701475	214.71	TBC1D32	TBC1 domain family member 32
55384	4.77e-03	1.36e-03	0.1096	-3.203596	-0.3511674	404.24	MEG3	maternally expressed 3
101929314	4.78e-03	1.36e-03	0.1516	-3.202662	-0.4856634	10.24	LOC101929314	uncharacterized LOC101929314
4549	4.78e-03	1.36e-03	0.3935	-3.202656	-1.2601409	1184375.76	RNR1	s-rRNA
96626	4.79e-03	1.36e-03	0.0784	-3.202252	-0.2510184	35.18	LIMS3	LIM zinc finger domain containing 3
8034	4.79e-03	1.36e-03	0.0612	3.20229	0.1961162	1405.46	SLC25A16	solute carrier family 25 member 16
10404	4.79e-03	1.37e-03	0.06	3.201863	0.1922226	1021.54	CPQ	carboxypeptidase Q
613	4.79e-03	1.37e-03	0.1042	-3.201773	-0.3335603	467.5	BCR	BCR activator of RhoGEF and GTPase
57097	4.79e-03	1.37e-03	0.0646	3.201582	0.2067398	290.12	PARP11	poly(ADP-ribose) polymerase family member 11
2894	4.80e-03	1.37e-03	0.2222	-3.201131	-0.7112403	94.01	GRID1	glutamate ionotropic receptor delta type subunit 1
6289	4.81e-03	1.37e-03	0.3334	-3.20076	-1.0670999	1986.59	SAA2	serum amyloid A2
7347	4.81e-03	1.37e-03	0.0583	3.200713	0.1864676	350.77	UCHL3	ubiquitin C-terminal hydrolase L3
80183	4.81e-03	1.37e-03	0.1178	-3.200644	-0.3770552	87.57	RUBCNL	rubicon like autophagy enhancer
55892	4.81e-03	1.37e-03	0.0582	3.200486	0.1861116	523.72	MYNN	myoneurin
105375490	4.81e-03	1.37e-03	0.1496	3.200509	0.478902	34.28	LOC105375490	uncharacterized LOC105375490
27042	4.81e-03	1.37e-03	0.0614	3.200388	0.1965018	642.47	UTP25	UTP25 small subunit processome component
2035	4.81e-03	1.37e-03	0.0522	3.200318	0.1669717	3091.77	EPB41	erythrocyte membrane protein band 4.1
10463	4.81e-03	1.37e-03	0.0596	3.200111	0.1907534	1444.17	SLC30A9	solute carrier family 30 member 9
125875	4.81e-03	1.37e-03	0.1779	-3.199986	-0.5692294	15.18	CLDND2	claudin domain containing 2
6637	4.81e-03	1.37e-03	0.0715	3.199928	0.2288094	288.51	SNRPG	small nuclear ribonucleoprotein polypeptide G
55435	4.82e-03	1.38e-03	0.071	3.199734	0.2270523	567.93	AP1AR	adaptor related protein complex 1 associated regulatory protein
57180	4.82e-03	1.38e-03	0.0654	3.199672	0.2093324	239.91	ACTR3B	actin related protein 3B
200558	4.82e-03	1.38e-03	0.0719	3.199291	0.2299314	245.2	APLF	aprataxin and PNKP like factor
101927073	4.82e-03	1.38e-03	0.1534	3.199077	0.4907531	412.28	LOC101927073	uncharacterized LOC101927073
105378539	4.82e-03	1.38e-03	0.1463	-3.19911	-0.4678936	94.71	LOC105378539	
6719	4.83e-03	1.38e-03	0.143	3.198984	0.457297	16.52	SRD5A1P1	steroid 5 alpha-reductase 1 pseudogene 1
8669	4.85e-03	1.39e-03	0.0589	3.197678	0.1882776	844.6	EIF3J	eukaryotic translation initiation factor 3 subunit J
7608	4.85e-03	1.39e-03	0.1401	3.197355	0.448063	10.69	ZNF56P	zinc finger protein 56, pseudogene
729991	4.85e-03	1.39e-03	0.1252	-3.197236	-0.400399	54.51	BORCS8	BLOC-1 related complex subunit 8
5891	4.85e-03	1.39e-03	0.0863	-3.197087	-0.2760485	108.75	MOK	MOK protein kinase
101867536	4.86e-03	1.39e-03	0.0779	3.197017	0.2490847	190.29	PRNCR1	prostate cancer associated non-coding RNA 1
29121	4.86e-03	1.39e-03	0.1256	-3.196816	-0.4015953	301.43	CLEC2D	C-type lectin domain family 2 member D
105374615	4.87e-03	1.39e-03	0.1439	3.195988	0.4598851	20.39	LOC105374615	uncharacterized LOC105374615
23230	4.88e-03	1.40e-03	0.0684	3.195165	0.218551	3764.21	VPS13A	vacuolar protein sorting 13 homolog A
3338	4.88e-03	1.40e-03	0.1581	-3.195283	-0.5051925	88.9	DNAJC4	DnaJ heat shock protein family (Hsp40) member C4
105369904	4.88e-03	1.40e-03	0.1922	3.195237	0.6142109	10.24	LOC105369904	uncharacterized LOC105369904
3597	4.88e-03	1.40e-03	0.0679	3.195183	0.217047	4754.43	IL13RA1	interleukin 13 receptor subunit alpha 1
127829	4.88e-03	1.40e-03	0.1159	-3.194992	-0.3703906	202.98	ARL8A	ADP ribosylation factor like GTPase 8A
327	4.88e-03	1.40e-03	0.101	-3.194938	-0.3228139	1054.04	APEH	acylaminoacyl-peptide hydrolase
6334	4.88e-03	1.40e-03	0.0882	3.194946	0.2818632	932.68	SCN8A	sodium voltage-gated channel alpha subunit 8
641372	4.88e-03	1.40e-03	0.0984	3.194995	0.3142997	59.48	ACOT6	acyl-CoA thioesterase 6
54970	4.89e-03	1.40e-03	0.0675	3.194597	0.2156549	364.56	TTC12	tetratricopeptide repeat domain 12
57817	4.89e-03	1.40e-03	0.3051	-3.194555	-0.974701	1104.67	HAMP	hepcidin antimicrobial peptide
389840	4.90e-03	1.40e-03	0.094	3.193863	0.3003791	106.14	MAP3K15	mitogen-activated protein kinase kinase kinase 15
60490	4.90e-03	1.40e-03	0.1066	-3.193735	-0.340441	163.75	PPCDC	phosphopantothenoylcysteine decarboxylase
29946	4.90e-03	1.40e-03	0.1371	-3.193731	-0.4377592	87.11	SERTAD3	SERTA domain containing 3
56999	4.90e-03	1.41e-03	0.1386	-3.19356	-0.4426195	359.27	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9
9787	4.90e-03	1.41e-03	0.2213	-3.193366	-0.7065818	12.87	DLGAP5	DLG associated protein 5
9946	4.91e-03	1.41e-03	0.0541	3.193007	0.1728093	277.46	CRYZL1	crystallin zeta like 1
6895	4.91e-03	1.41e-03	0.1229	-3.192875	-0.3925525	119.63	TARBP2	TARBP2 subunit of RISC loading complex
105374610	4.92e-03	1.41e-03	0.1089	3.19227	0.3475902	134.88	LOC105374610	uncharacterized LOC105374610
114569	4.92e-03	1.41e-03	0.0769	3.192286	0.2453321	956.6	MAL2	mal, T cell differentiation protein 2
338773	4.92e-03	1.41e-03	0.2514	-3.192148	-0.8023639	15.34	TMEM119	transmembrane protein 119
9063	4.92e-03	1.41e-03	0.0559	3.192093	0.1783949	1305.19	PIAS2	protein inhibitor of activated STAT 2
51020	4.92e-03	1.41e-03	0.0611	3.191819	0.1949995	175.55	HDDC2	HD domain containing 2
147906	4.92e-03	1.41e-03	0.1716	-3.191819	-0.5475852	27.64	DACT3	dishevelled binding antagonist of beta catenin 3
435	4.93e-03	1.41e-03	0.1631	-3.191597	-0.5204942	1899.1	ASL	argininosuccinate lyase
64978	4.93e-03	1.42e-03	0.1705	-3.191403	-0.5440337	208.54	MRPL38	mitochondrial ribosomal protein L38
51318	4.93e-03	1.42e-03	0.0594	3.191325	0.1895344	722.32	MRPL35	mitochondrial ribosomal protein L35
100289230	4.93e-03	1.42e-03	0.0988	3.191151	0.3152603	110.26	LOC100289230	uncharacterized LOC100289230
9625	4.94e-03	1.42e-03	0.2104	-3.190816	-0.6714656	19.46	AATK	apoptosis associated tyrosine kinase
100873949	4.94e-03	1.42e-03	0.145	-3.190397	-0.4625092	9.34	IPO9-AS1	IPO9 antisense RNA 1
22993	4.94e-03	1.42e-03	0.0615	-3.190381	-0.1962751	567.51	HMGXB3	HMG-box containing 3
39	4.94e-03	1.42e-03	0.1501	3.190447	0.4790168	1842.52	ACAT2	acetyl-CoA acetyltransferase 2
3212	4.94e-03	1.42e-03	0.1417	-3.190443	-0.4522346	19.18	HOXB2	homeobox B2
125919	4.94e-03	1.42e-03	0.0588	-3.190215	-0.1875835	170.14	ZNF543	zinc finger protein 543
8644	4.95e-03	1.42e-03	0.0892	3.190036	0.2846918	2660.49	AKR1C3	aldo-keto reductase family 1 member C3
414196	4.95e-03	1.42e-03	0.1151	-3.18998	-0.3671987	49.28	CELF2-AS1	CELF2 antisense RNA 1
11067	4.95e-03	1.42e-03	0.1858	-3.18998	-0.592732	1035.33	DEPP1	DEPP autophagy regulator 1
9746	4.95e-03	1.42e-03	0.0875	-3.189913	-0.2790493	1016.48	CLSTN3	calsyntenin 3
84439	4.95e-03	1.42e-03	0.1102	-3.189815	-0.3515734	59.52	HHIPL1	HHIP like 1
56667	4.95e-03	1.43e-03	0.4917	-3.189409	-1.5681339	18.89	MUC13	mucin 13, cell surface associated
55862	4.96e-03	1.43e-03	0.0761	3.188958	0.2426437	1017.39	ECHDC1	ethylmalonyl-CoA decarboxylase 1
166012	4.96e-03	1.43e-03	0.1999	-3.188865	-0.637593	53.5	CHST13	carbohydrate sulfotransferase 13
25814	4.97e-03	1.43e-03	0.0513	3.188585	0.1635543	1367.48	ATXN10	ataxin 10
105374498	4.97e-03	1.43e-03	0.1891	3.188343	0.6028448	13.84	LOC105374498	uncharacterized LOC105374498
8314	4.97e-03	1.43e-03	0.1083	-3.188188	-0.3453475	564.82	BAP1	BRCA1 associated protein 1
6449	4.97e-03	1.43e-03	0.1663	-3.188221	-0.5303197	196.41	SGTA	small glutamine rich tetratricopeptide repeat co-chaperone alpha
54482	4.97e-03	1.43e-03	0.0641	3.188082	0.2042774	620.84	TRMT13	tRNA methyltransferase 13 homolog
114803	4.98e-03	1.43e-03	0.0628	3.187797	0.200107	1380.41	MYSM1	Myb like, SWIRM and MPN domains 1
4800	4.98e-03	1.43e-03	0.0515	3.18769	0.1641343	723.68	NFYA	nuclear transcription factor Y subunit alpha
144348	4.98e-03	1.43e-03	0.0532	3.187629	0.1696644	1836.76	ZNF664	zinc finger protein 664
105375170	4.98e-03	1.44e-03	0.1828	3.187494	0.5826999	79.76	LOC105375170	uncharacterized LOC105375170
5576	4.98e-03	1.44e-03	0.0524	3.187089	0.1668892	1419.16	PRKAR2A	protein kinase cAMP-dependent type II regulatory subunit alpha
285527	4.98e-03	1.44e-03	0.0573	3.18708	0.182474	1989.01	FRYL	FRY like transcription coactivator
91450	5.00e-03	1.44e-03	0.227	-3.186175	-0.7231619	14.04	LOC91450	uncharacterized LOC91450
112267909	5.01e-03	1.44e-03	0.1995	3.185746	0.6354207	8.41	LOC112267909	uncharacterized LOC112267909
51406	5.01e-03	1.44e-03	0.0488	3.185509	0.1554274	451.67	NOL7	nucleolar protein 7
8654	5.01e-03	1.45e-03	0.0812	3.185316	0.25876	494.97	PDE5A	phosphodiesterase 5A
92105	5.01e-03	1.45e-03	0.0473	3.185106	0.1505465	511.74	INTS4	integrator complex subunit 4
7329	5.01e-03	1.45e-03	0.0665	-3.185138	-0.2118874	285.12	UBE2I	ubiquitin conjugating enzyme E2 I
9411	5.01e-03	1.45e-03	0.0595	3.185021	0.1896074	2732.77	ARHGAP29	Rho GTPase activating protein 29
285346	5.02e-03	1.45e-03	0.0744	3.184911	0.2370765	201.31	ZNF852	zinc finger protein 852
644353	5.02e-03	1.45e-03	0.0757	3.184714	0.2410221	142.43	ZCCHC18	zinc finger CCHC-type containing 18
28803	5.02e-03	1.45e-03	0.3446	-3.184389	-1.0973703	10.78	IGLV3-10	immunoglobulin lambda variable 3-10
55667	5.03e-03	1.45e-03	0.0598	3.184123	0.1904167	2691.85	DENND4C	DENN domain containing 4C
